date,code,open,high,low,close,volume,amount
2024-06-21,sh.601398,5.51,5.53,5.48,5.51,224827378,1239151678.16
2024-06-24,sh.601398,5.51,5.58,5.5,5.57,331721147,1839293338.43
2024-06-25,sh.601398,5.56,5.61,5.55,5.6,292474147,1633949389.27
2024-06-26,sh.601398,5.6,5.66,5.59,5.63,252470534,1420409161.65
2024-06-27,sh.601398,5.62,5.71,5.6,5.7,315653580,1788966260.8
2024-06-28,sh.601398,5.69,5.72,5.65,5.7,268553336,1525746419.53
2024-07-01,sh.601398,5.69,5.85,5.68,5.82,320284626,1854826331.93
2024-07-02,sh.601398,5.82,5.98,5.81,5.97,377040533,2234061030.0
2024-07-03,sh.601398,5.96,5.98,5.85,5.89,274371879,1619018145.76
2024-07-04,sh.601398,5.89,5.98,5.88,5.96,261898011,1556909212.32
2024-07-05,sh.601398,5.96,6.0,5.81,5.83,399311982,2341435824.86
2024-07-08,sh.601398,5.82,5.94,5.81,5.89,288364882,1699967172.11
2024-07-09,sh.601398,5.89,5.94,5.85,5.94,295534319,1746477243.58
2024-07-10,sh.601398,5.94,6.01,5.94,6.0,287630133,1720936653.36
2024-07-11,sh.601398,6.0,6.0,5.86,5.93,376798473,2229396342.55
2024-07-12,sh.601398,5.92,6.1,5.91,6.08,400967281,2418946580.64
2024-07-15,sh.601398,6.09,6.24,6.06,6.2,428958260,2640918176.64
2024-07-16,sh.601398,5.92,5.97,5.83,5.89,503559121,2966243649.39
2024-07-17,sh.601398,5.88,5.94,5.84,5.91,321899185,1898464087.54
2024-07-18,sh.601398,5.9,5.92,5.86,5.91,255386418,1505808654.52
2024-07-19,sh.601398,5.9,5.92,5.82,5.91,360143972,2112440787.75
2024-07-22,sh.601398,5.88,5.89,5.76,5.84,323060657,1879506551.97
2024-07-23,sh.601398,5.82,6.06,5.81,6.01,508143809,3034821326.97
2024-07-24,sh.601398,6.0,6.11,5.99,6.06,318449785,1929595589.64
2024-07-25,sh.601398,6.05,6.12,5.97,6.06,411478668,2488088459.84
2024-07-26,sh.601398,6.05,6.07,5.86,5.93,415945631,2462785200.31
2024-07-29,sh.601398,5.92,5.98,5.84,5.98,261893127,1555917030.87
2024-07-30,sh.601398,5.97,6.03,5.91,5.99,249533509,1490211571.21
2024-07-31,sh.601398,5.98,6.01,5.83,5.85,461472959,2712777024.06
2024-08-01,sh.601398,5.83,5.91,5.73,5.88,373139397,2178941279.03
2024-08-02,sh.601398,5.85,5.92,5.83,5.88,281415849,1655728285.17
2024-08-05,sh.601398,5.88,5.95,5.83,5.87,319544631,1883504218.11
2024-08-06,sh.601398,5.88,5.89,5.78,5.8,275470037,1604677489.95
2024-08-07,sh.601398,5.82,5.88,5.8,5.82,227015219,1326499664.82
2024-08-08,sh.601398,5.83,5.88,5.81,5.87,187175943,1095813857.56
2024-08-09,sh.601398,5.87,5.93,5.84,5.92,185078805,1091650499.07
2024-08-12,sh.601398,5.92,6.02,5.91,5.99,225847836,1350053507.27
2024-08-13,sh.601398,5.99,6.08,5.93,6.0,240418694,1445004522.57
2024-08-14,sh.601398,5.98,6.04,5.97,6.02,188044815,1129757322.22
2024-08-15,sh.601398,6.02,6.06,6.0,6.05,206740074,1247677389.84
2024-08-16,sh.601398,6.05,6.15,6.03,6.14,270194042,1647386714.11
2024-08-19,sh.601398,6.14,6.29,6.1,6.27,338863514,2104346757.21
2024-08-20,sh.601398,6.26,6.4,6.25,6.39,399597420,2534261643.48
2024-08-21,sh.601398,6.35,6.36,6.25,6.3,331588320,2088630841.85
2024-08-22,sh.601398,6.29,6.44,6.29,6.42,350230155,2236501391.91
2024-08-23,sh.601398,6.42,6.48,6.35,6.46,265657420,1706372379.6
2024-08-26,sh.601398,6.44,6.47,6.35,6.43,267311089,1712684369.51
2024-08-27,sh.601398,6.42,6.55,6.41,6.53,323249644,2103729869.81
2024-08-28,sh.601398,6.53,6.57,6.44,6.49,314722513,2043853154.0
2024-08-29,sh.601398,6.48,6.49,6.2,6.22,557314746,3505246233.8
2024-08-30,sh.601398,6.18,6.24,5.96,5.98,880782347,5320880798.8
2024-09-02,sh.601398,5.9,6.0,5.88,5.94,568240173,3379236044.28
2024-09-03,sh.601398,5.93,5.95,5.68,5.76,648640129,3742967423.84
2024-09-04,sh.601398,5.72,5.78,5.66,5.71,392331435,2240822276.85
2024-09-05,sh.601398,5.7,5.73,5.6,5.63,383530775,2163978357.85
2024-09-06,sh.601398,5.63,5.73,5.62,5.64,290696812,1651910319.41
2024-09-09,sh.601398,5.63,5.65,5.51,5.61,282126704,1576623850.75
2024-09-10,sh.601398,5.61,5.72,5.6,5.67,368343232,2088218471.51
2024-09-11,sh.601398,5.66,5.67,5.5,5.54,359763384,1999982571.28
2024-09-12,sh.601398,5.51,5.56,5.45,5.54,286853563,1582711060.56
2024-09-13,sh.601398,5.54,5.58,5.52,5.56,234048696,1301691997.92
2024-09-18,sh.601398,5.57,5.68,5.57,5.68,246839404,1391412406.91
2024-09-19,sh.601398,5.69,5.71,5.58,5.65,280996806,1583072175.3
2024-09-20,sh.601398,5.66,5.69,5.62,5.67,282832321,1602117689.03
2024-09-23,sh.601398,5.66,5.74,5.62,5.72,227037687,1292978895.36
2024-09-24,sh.601398,5.75,6.0,5.73,6.0,605204899,3559231106.61
2024-09-25,sh.601398,6.09,6.22,5.97,6.04,629820829,3830867832.56
2024-09-26,sh.601398,6.04,6.21,6.0,6.2,521674373,3190823779.25
2024-09-27,sh.601398,6.25,6.34,5.92,6.01,687209271,4133669631.96
2024-09-30,sh.601398,6.01,6.31,5.83,6.18,1616174183,9720369051.49
2024-10-08,sh.601398,6.5,6.66,6.04,6.12,1688226172,10602986872.65
2024-10-09,sh.601398,6.06,6.17,5.98,6.04,1009071781,6133595303.1
2024-10-10,sh.601398,6.05,6.4,6.04,6.27,1091528147,6791738965.55
2024-10-11,sh.601398,6.25,6.39,6.2,6.27,529952828,3337751103.73
2024-10-14,sh.601398,6.32,6.5,6.32,6.47,789921118,5078881016.55
2024-10-15,sh.601398,6.43,6.45,6.26,6.26,492769157,3131385265.13
2024-10-16,sh.601398,6.23,6.4,6.22,6.36,414614580,2634359939.38
2024-10-17,sh.601398,6.35,6.4,6.29,6.29,328081317,2079129206.25
2024-10-18,sh.601398,6.29,6.36,6.21,6.32,514452181,3236239706.78
2024-10-21,sh.601398,6.29,6.29,6.14,6.16,568464907,3510955376.43
2024-10-22,sh.601398,6.17,6.21,6.11,6.14,431271479,2648200619.27
2024-10-23,sh.601398,6.14,6.16,6.11,6.14,306854479,1883772583.17
2024-10-24,sh.601398,6.13,6.2,6.12,6.16,288789477,1778302541.46
2024-10-25,sh.601398,6.15,6.17,6.1,6.12,284528999,1742297127.51
2024-10-28,sh.601398,6.11,6.11,6.03,6.07,329536371,1995022237.36
2024-10-29,sh.601398,6.07,6.11,6.05,6.06,293860704,1785953206.74
2024-10-30,sh.601398,6.05,6.08,6.0,6.01,305412004,1839999984.48
2024-10-31,sh.601398,6.04,6.1,6.01,6.04,305287998,1844805161.13
2024-11-01,sh.601398,6.04,6.15,6.03,6.15,451237925,2760339811.5
2024-11-04,sh.601398,6.15,6.15,6.05,6.13,318060458,1937583730.02
2024-11-05,sh.601398,6.1,6.15,6.09,6.15,312510781,1914855699.36
2024-11-06,sh.601398,6.13,6.15,6.07,6.09,345023115,2106283783.01
2024-11-07,sh.601398,6.08,6.15,6.06,6.15,379448763,2318559913.17
2024-11-08,sh.601398,6.15,6.17,6.1,6.11,330042436,2021389761.12
2024-11-11,sh.601398,6.08,6.09,6.02,6.04,398730171,2410772376.99
2024-11-12,sh.601398,6.04,6.07,6.0,6.0,329274155,1984275396.38
2024-11-13,sh.601398,6.0,6.07,5.98,6.04,343885792,2075207458.38
2024-11-14,sh.601398,6.03,6.1,6.01,6.07,373526484,2271181110.09
2024-11-15,sh.601398,6.06,6.11,6.03,6.05,384523275,2337086118.73
2024-11-18,sh.601398,6.08,6.24,6.07,6.19,693242480,4282442406.2
2024-11-19,sh.601398,6.18,6.22,6.07,6.15,429498710,2648795350.77
2024-11-20,sh.601398,6.13,6.18,6.12,6.14,268242057,1649596255.53
2024-11-21,sh.601398,6.13,6.15,6.11,6.13,180910703,1107466761.46
2024-11-22,sh.601398,6.14,6.15,6.05,6.05,297820281,1814510785.77
2024-11-25,sh.601398,6.06,6.13,6.05,6.07,290372207,1770698664.23
2024-11-26,sh.601398,6.07,6.18,6.05,6.16,330004149,2021400612.94
2024-11-27,sh.601398,6.15,6.22,6.14,6.2,288317376,1783808193.73
2024-11-28,sh.601398,6.19,6.22,6.15,6.19,201840011,1248696414.72
2024-11-29,sh.601398,6.19,6.23,6.14,6.15,290646513,1796519083.84
2024-12-02,sh.601398,6.16,6.16,6.1,6.13,241747989,1480654066.81
2024-12-03,sh.601398,6.13,6.21,6.12,6.21,338517203,2090169389.62
2024-12-04,sh.601398,6.21,6.28,6.17,6.26,357231531,2228037036.98
2024-12-05,sh.601398,6.25,6.33,6.23,6.26,264528322,1659231377.58
2024-12-06,sh.601398,6.26,6.34,6.25,6.32,311963037,1968098516.42
2024-12-09,sh.601398,6.3,6.37,6.28,6.32,312743296,1982868640.44
2024-12-10,sh.601398,6.35,6.45,6.33,6.42,437294605,2792561331.88
2024-12-11,sh.601398,6.4,6.45,6.3,6.31,387000336,2461585209.93
2024-12-12,sh.601398,6.32,6.42,6.31,6.42,290184474,1851706027.92
2024-12-13,sh.601398,6.4,6.45,6.36,6.39,389098441,2494595253.51
2024-12-16,sh.601398,6.39,6.58,6.38,6.53,471572594,3074595962.69
2024-12-17,sh.601398,6.52,6.59,6.51,6.51,313847722,2053036753.26
2024-12-18,sh.601398,6.54,6.65,6.53,6.59,348942453,2301576368.53
2024-12-19,sh.601398,6.57,6.61,6.48,6.49,361528511,2360581313.1
2024-12-20,sh.601398,6.5,6.61,6.5,6.53,376548842,2467195131.39
2024-12-23,sh.601398,6.53,6.76,6.53,6.7,487110027,3253676275.04
2024-12-24,sh.601398,6.71,6.79,6.65,6.78,464147368,3126875531.62
2024-12-25,sh.601398,6.77,7.04,6.76,6.94,636090132,4411842457.16
2024-12-26,sh.601398,6.94,6.94,6.79,6.93,487252264,3343500771.65
2024-12-27,sh.601398,6.89,6.94,6.76,6.92,510704060,3503590981.78
2024-12-30,sh.601398,6.88,7.0,6.87,6.95,482330317,3342787448.98
2024-12-31,sh.601398,6.94,7.03,6.9,6.92,520980174,3632600717.62
2025-01-02,sh.601398,6.91,6.98,6.76,6.8,531482465,3636887199.55
2025-01-03,sh.601398,6.81,6.83,6.62,6.71,521073986,3493034296.64
2025-01-06,sh.601398,6.71,6.78,6.59,6.75,474224652,3180308148.2
2025-01-07,sh.601398,6.61,6.71,6.56,6.69,382021777,2534162278.84
2025-01-08,sh.601398,6.69,6.84,6.67,6.76,399684284,2703647491.24
2025-01-09,sh.601398,6.76,6.77,6.66,6.71,236723419,1589593952.1
2025-01-10,sh.601398,6.72,6.74,6.6,6.67,262025788,1748468962.74
2025-01-13,sh.601398,6.66,6.67,6.49,6.6,330603282,2177310840.1
2025-01-14,sh.601398,6.59,6.65,6.56,6.61,341885264,2259932309.02
2025-01-15,sh.601398,6.6,6.73,6.58,6.63,307598274,2046662180.91
2025-01-16,sh.601398,6.64,6.69,6.57,6.68,267468138,1778119564.6
2025-01-17,sh.601398,6.67,6.7,6.6,6.61,278134635,1846159115.89
2025-01-20,sh.601398,6.62,6.63,6.56,6.57,227362256,1498234582.47
2025-01-21,sh.601398,6.58,6.61,6.52,6.55,215743537,1417436127.2
2025-01-22,sh.601398,6.54,6.56,6.4,6.44,411169363,2658494737.86
2025-01-23,sh.601398,6.48,6.69,6.48,6.66,544682003,3602828422.68
2025-01-24,sh.601398,6.67,6.72,6.57,6.67,328205211,2189475262.23
2025-01-27,sh.601398,6.68,6.85,6.68,6.82,371866219,2529075691.12
2025-02-05,sh.601398,6.82,6.84,6.68,6.69,330540617,2222211105.19
2025-02-06,sh.601398,6.7,6.76,6.65,6.69,264423725,1768795001.41
2025-02-07,sh.601398,6.67,6.69,6.61,6.69,367643900,2445156829.79
2025-02-10,sh.601398,6.66,6.74,6.64,6.67,311926833,2088870492.34
2025-02-11,sh.601398,6.68,6.82,6.68,6.82,394195410,2664073221.98
2025-02-12,sh.601398,6.81,6.92,6.73,6.9,325781148,2231545258.03
2025-02-13,sh.601398,6.89,6.99,6.87,6.96,294524426,2045526566.32
2025-02-14,sh.601398,6.96,7.0,6.9,6.99,253157791,1759162065.12
2007-01-04,sh.601398,6.3,6.79,5.88,6.05,967834954,6194157171.0
2007-01-05,sh.601398,5.87,5.87,5.45,5.45,808749594,4495265602.0
2007-01-08,sh.601398,5.36,5.55,5.28,5.54,644985062,3498360831.0
2007-01-09,sh.601398,5.54,5.79,5.42,5.78,644456371,3586835363.0
2007-01-10,sh.601398,5.99,5.99,5.6,5.69,782410090,4509619117.0
2007-01-11,sh.601398,5.66,5.66,5.43,5.51,554847840,3064577904.0
2007-01-12,sh.601398,5.44,5.53,5.28,5.33,424071763,2291842093.0
2007-01-15,sh.601398,5.32,5.58,5.29,5.57,400715166,2178581110.0
2007-01-16,sh.601398,5.61,5.67,5.37,5.52,429182673,2361786718.0
2007-01-17,sh.601398,5.53,5.65,5.41,5.44,427397760,2349392909.0
2007-01-18,sh.601398,5.4,5.46,5.11,5.25,477883239,2506958356.0
2007-01-19,sh.601398,5.25,5.33,5.2,5.31,309055619,1628590366.0
2007-01-22,sh.601398,5.34,5.5,5.34,5.48,379154999,2061637253.0
2007-01-23,sh.601398,5.54,5.65,5.36,5.63,501221801,2765682162.0
2007-01-24,sh.601398,5.65,5.67,5.51,5.53,354176544,1973832513.0
2007-01-25,sh.601398,5.45,5.45,5.25,5.28,334956123,1787675204.0
2007-01-26,sh.601398,5.15,5.37,4.9,5.26,418654653,2148738253.0
2007-01-29,sh.601398,5.18,5.38,5.11,5.32,670128658,3530236211.0
2007-01-30,sh.601398,5.35,5.39,5.15,5.17,423492130,2222308739.0
2007-01-31,sh.601398,5.17,5.28,4.99,5.01,507815113,2609019237.0
2007-02-01,sh.601398,4.98,5.07,4.92,5.0,249356089,1243631524.0
2007-02-02,sh.601398,5.03,5.06,4.8,4.82,360404402,1762491166.0
2007-02-05,sh.601398,4.8,4.85,4.68,4.69,240420240,1140243105.0
2007-02-06,sh.601398,4.71,4.9,4.56,4.89,493833988,2331107702.0
2007-02-07,sh.601398,4.91,4.96,4.84,4.89,469095591,2298275594.0
2007-02-08,sh.601398,4.9,4.91,4.79,4.84,231885906,1119563161.0
2007-02-09,sh.601398,4.83,4.84,4.74,4.79,192423912,919395223.0
2007-02-12,sh.601398,4.79,4.93,4.78,4.93,210599752,1026997621.0
2007-02-13,sh.601398,4.94,4.98,4.88,4.91,239474109,1180270547.0
2007-02-14,sh.601398,4.9,5.08,4.86,5.04,299094780,1490040929.0
2007-02-15,sh.601398,5.07,5.19,5.07,5.17,337329183,1730560271.0
2007-02-16,sh.601398,5.21,5.23,5.11,5.14,285213515,1473264480.0
2007-02-26,sh.601398,5.1,5.13,4.99,5.1,372495517,1883782914.0
2007-02-27,sh.601398,5.1,5.1,4.64,4.69,424913647,2087123731.0
2007-02-28,sh.601398,4.69,4.93,4.66,4.9,295281167,1415592338.0
2007-03-01,sh.601398,4.8,4.86,4.7,4.75,276189308,1314956363.0
2007-03-02,sh.601398,4.75,4.84,4.71,4.8,178987594,854683521.0
2007-03-05,sh.601398,4.79,4.83,4.64,4.69,248823553,1174220766.0
2007-03-06,sh.601398,4.68,4.96,4.65,4.88,331717963,1604126145.0
2007-03-07,sh.601398,4.89,4.96,4.88,4.91,265019310,1303665323.0
2007-03-08,sh.601398,4.91,4.94,4.85,4.92,168915216,828417162.0
2007-03-09,sh.601398,4.94,5.09,4.92,5.05,429776506,2154512419.0
2007-03-12,sh.601398,5.1,5.16,5.06,5.11,323012294,1650213418.0
2007-03-13,sh.601398,5.1,5.11,4.99,5.04,273393795,1373963434.0
2007-03-14,sh.601398,4.98,4.98,4.9,4.92,233738711,1151162094.0
2007-03-15,sh.601398,4.91,5.02,4.91,4.95,172562551,856079083.0
2007-03-16,sh.601398,4.97,5.07,4.9,4.95,309942531,1544522348.0
2007-03-19,sh.601398,4.88,5.27,4.85,5.18,603477485,3089249191.0
2007-03-20,sh.601398,5.19,5.22,5.11,5.16,241745004,1247608656.0
2007-03-21,sh.601398,5.16,5.16,5.16,5.16,0,0.0
2007-03-22,sh.601398,5.22,5.25,5.14,5.19,366076249,1895658061.0
2007-03-23,sh.601398,5.19,5.19,5.04,5.15,253250014,1297432734.0
2007-03-26,sh.601398,5.14,5.21,5.1,5.19,281909566,1458037649.0
2007-03-27,sh.601398,5.18,5.19,5.12,5.16,247263052,1273611583.0
2007-03-28,sh.601398,5.15,5.32,5.11,5.3,662173916,3474670923.0
2007-03-29,sh.601398,5.32,5.82,5.3,5.59,1016163015,5661815199.0
2007-03-30,sh.601398,5.54,5.6,5.45,5.49,380298863,2095766421.0
2007-04-02,sh.601398,5.51,5.66,5.51,5.59,322933572,1803909487.0
2007-04-03,sh.601398,5.61,5.63,5.53,5.62,298932112,1668147403.0
2007-04-04,sh.601398,5.63,5.65,5.5,5.53,316655771,1758955303.0
2007-04-05,sh.601398,5.5,5.57,5.4,5.55,427800224,2330204910.0
2007-04-06,sh.601398,5.46,5.52,5.42,5.45,311855662,1702310104.0
2007-04-09,sh.601398,5.45,5.52,5.37,5.48,432905393,2358550469.0
2007-04-10,sh.601398,5.48,5.58,5.42,5.58,573743562,3152522779.0
2007-04-11,sh.601398,5.58,5.64,5.52,5.59,451336530,2516592242.0
2007-04-12,sh.601398,5.6,5.64,5.54,5.56,390973486,2176121266.0
2007-04-13,sh.601398,5.57,5.58,5.45,5.45,398201568,2188009876.0
2007-04-16,sh.601398,5.44,5.55,5.4,5.52,406288037,2224255140.0
2007-04-17,sh.601398,5.53,5.58,5.38,5.48,427240151,2340240185.0
2007-04-18,sh.601398,5.46,5.46,5.36,5.43,487436351,2633073433.0
2007-04-19,sh.601398,5.44,5.51,5.11,5.22,549341091,2948321531.0
2007-04-20,sh.601398,5.22,5.35,5.22,5.32,350662568,1854201632.0
2007-04-23,sh.601398,5.32,5.45,5.26,5.43,559577137,3002621049.0
2007-04-24,sh.601398,5.45,5.48,5.35,5.39,459986161,2478146027.0
2007-04-25,sh.601398,5.38,5.61,5.32,5.53,726100936,3992683234.0
2007-04-26,sh.601398,5.62,5.66,5.48,5.53,515702519,2866865458.0
2007-04-27,sh.601398,5.55,5.57,5.4,5.41,429371208,2345108596.0
2007-04-30,sh.601398,5.38,5.49,5.36,5.42,382064407,2068177400.0
2007-05-08,sh.601398,5.52,5.54,5.43,5.48,484761643,2655550035.0
2007-05-09,sh.601398,5.5,5.94,5.46,5.78,1213637382,6910161134.0
2007-05-10,sh.601398,5.82,5.87,5.71,5.77,716819683,4146445548.0
2007-05-11,sh.601398,5.72,5.74,5.61,5.71,483402817,2746214635.0
2007-05-14,sh.601398,5.65,5.79,5.62,5.75,449555336,2579265253.0
2007-05-15,sh.601398,5.76,5.79,5.49,5.51,522961779,2935441696.0
2007-05-16,sh.601398,5.51,5.58,5.44,5.54,329372236,1812933755.0
2007-05-17,sh.601398,5.55,5.59,5.5,5.56,381648830,2117526012.0
2007-05-18,sh.601398,5.55,5.55,5.46,5.49,338941081,1862680120.0
2007-05-21,sh.601398,5.32,5.47,5.31,5.45,388372162,2102312226.0
2007-05-22,sh.601398,5.45,5.52,5.41,5.48,402029718,2193073185.0
2007-05-23,sh.601398,5.5,5.53,5.43,5.52,420857635,2310618812.0
2007-05-24,sh.601398,5.54,5.68,5.5,5.56,575702112,3208312252.0
2007-05-25,sh.601398,5.53,5.55,5.46,5.49,400441852,2202624239.0
2007-05-28,sh.601398,5.51,5.58,5.48,5.53,447428514,2471286892.0
2007-05-29,sh.601398,5.55,5.64,5.51,5.59,515733510,2872024706.0
2007-05-30,sh.601398,5.36,5.53,5.22,5.32,687928864,3694367578.0
2007-05-31,sh.601398,5.34,5.63,5.17,5.48,684299712,3710892969.0
2007-06-01,sh.601398,5.49,5.64,5.41,5.43,556144840,3069340175.0
2007-06-04,sh.601398,5.41,5.42,4.95,4.99,533738683,2742126337.0
2007-06-05,sh.601398,4.97,5.15,4.72,5.08,408971384,2024174327.0
2007-06-06,sh.601398,5.09,5.1,4.99,5.04,257772162,1297019407.0
2007-06-07,sh.601398,5.03,5.07,5.0,5.07,286689928,1442320651.0
2007-06-08,sh.601398,5.07,5.07,4.99,5.02,257747822,1293774583.0
2007-06-11,sh.601398,5.02,5.08,4.99,5.06,237023742,1192958324.0
2007-06-12,sh.601398,5.06,5.06,5.06,5.06,0,0.0
2007-06-13,sh.601398,5.11,5.32,5.1,5.28,526798301,2728065006.0
2007-06-14,sh.601398,5.26,5.26,5.12,5.13,243979501,1264682639.0
2007-06-15,sh.601398,5.11,5.22,5.06,5.15,212114730,1088573827.0
2007-06-18,sh.601398,5.2,5.3,5.18,5.24,337063093,1765904550.0
2007-06-19,sh.601398,5.2,5.38,5.17,5.24,269834922,1424322792.0
2007-06-20,sh.601398,5.22,5.26,5.1,5.11,239209967,1240195176.0
2007-06-21,sh.601398,5.1,5.19,5.0,5.15,196501598,1003338216.0
2007-06-22,sh.601398,5.14,5.2,5.0,5.04,235773372,1195765316.0
2007-06-25,sh.601398,5.06,5.14,4.94,4.96,209230540,1050922188.0
2007-06-26,sh.601398,4.9,5.02,4.88,4.99,163163472,806172687.0
2007-06-27,sh.601398,5.0,5.13,4.94,5.1,251313062,1268700679.0
2007-06-28,sh.601398,5.12,5.26,5.01,5.03,301673337,1558042790.0
2007-06-29,sh.601398,4.95,5.12,4.91,5.01,225323173,1130892238.0
2007-07-02,sh.601398,5.02,5.08,4.95,5.06,141741454,710747658.0
2007-07-03,sh.601398,5.08,5.22,5.08,5.2,359928323,1866678821.0
2007-07-04,sh.601398,5.21,5.3,5.12,5.14,222879241,1164644170.0
2007-07-05,sh.601398,5.11,5.16,4.97,4.98,156626261,792449059.0
2007-07-06,sh.601398,4.98,5.17,4.97,5.16,174773827,888243170.0
2007-07-09,sh.601398,5.18,5.32,5.14,5.27,401041075,2116363912.0
2007-07-10,sh.601398,5.33,5.49,5.33,5.36,451588115,2445633975.0
2007-07-11,sh.601398,5.41,5.49,5.35,5.4,176689159,960542153.0
2007-07-12,sh.601398,5.41,5.45,5.33,5.39,120832429,651493610.0
2007-07-13,sh.601398,5.39,5.43,5.33,5.37,84888193,456441185.0
2007-07-16,sh.601398,5.41,5.44,5.26,5.27,98489375,527516937.0
2007-07-17,sh.601398,5.27,5.42,5.18,5.4,159931578,849207204.0
2007-07-18,sh.601398,5.35,5.49,5.31,5.41,263883354,1434725413.0
2007-07-19,sh.601398,5.41,5.53,5.4,5.43,174995634,958857465.0
2007-07-20,sh.601398,5.45,5.65,5.44,5.6,414944446,2299649360.0
2007-07-23,sh.601398,5.72,5.91,5.72,5.75,572887865,3320754551.0
2007-07-24,sh.601398,5.76,5.83,5.67,5.69,324067894,1866739852.0
2007-07-25,sh.601398,5.67,5.85,5.66,5.84,266417905,1535998615.0
2007-07-26,sh.601398,5.84,5.88,5.71,5.77,251446738,1456884441.0
2007-07-27,sh.601398,5.69,5.74,5.63,5.67,285230257,1617942672.0
2007-07-30,sh.601398,5.65,5.75,5.63,5.73,275464048,1571774392.0
2007-07-31,sh.601398,5.7,5.81,5.68,5.74,253205558,1455639107.0
2007-08-01,sh.601398,5.75,5.77,5.5,5.53,294609408,1657370271.0
2007-08-02,sh.601398,5.53,5.66,5.45,5.58,198202093,1104259675.0
2007-08-03,sh.601398,5.59,5.84,5.58,5.82,557861807,3221501413.0
2007-08-06,sh.601398,5.88,5.92,5.73,5.8,301612544,1760248896.0
2007-08-07,sh.601398,5.81,5.84,5.71,5.8,279634760,1612701491.0
2007-08-08,sh.601398,5.81,6.38,5.81,6.37,1375365533,8593423833.0
2007-08-09,sh.601398,6.38,6.62,6.31,6.54,796375200,5151880458.0
2007-08-10,sh.601398,6.48,6.79,6.39,6.69,510828065,3358999046.0
2007-08-13,sh.601398,6.79,7.22,6.75,7.1,597967470,4176618833.0
2007-08-14,sh.601398,7.04,7.12,6.87,7.05,330949913,2311289195.0
2007-08-15,sh.601398,7.0,7.25,6.92,7.09,370565634,2624424891.0
2007-08-16,sh.601398,7.08,7.08,6.66,6.77,386017261,2638028221.0
2007-08-17,sh.601398,6.69,6.77,6.43,6.46,596741459,3921887099.0
2007-08-20,sh.601398,6.68,7.11,6.65,7.09,527465139,3631065562.0
2007-08-21,sh.601398,7.1,7.14,6.99,7.04,385694096,2720531741.0
2007-08-22,sh.601398,6.85,7.03,6.85,6.92,363603036,2520012169.0
2007-08-23,sh.601398,6.95,7.13,6.91,6.95,277393399,1943907150.0
2007-08-24,sh.601398,7.06,7.14,6.89,6.99,369236187,2591885242.0
2007-08-27,sh.601398,7.01,7.15,6.92,7.06,337545523,2377335036.0
2007-08-28,sh.601398,7.0,7.0,6.74,6.89,348529179,2384157775.0
2007-08-29,sh.601398,6.79,6.94,6.65,6.71,252771483,1712499282.0
2007-08-30,sh.601398,6.85,6.89,6.73,6.8,159731959,1085607097.0
2007-08-31,sh.601398,6.9,6.9,6.77,6.84,216482495,1476602559.0
2007-09-03,sh.601398,6.87,7.03,6.8,6.91,331735783,2292213821.0
2007-09-04,sh.601398,6.91,6.93,6.74,6.87,323659689,2207507006.0
2007-09-05,sh.601398,6.87,6.95,6.73,6.8,238484732,1622967240.0
2007-09-06,sh.601398,6.85,6.95,6.75,6.95,331928319,2279582073.0
2007-09-07,sh.601398,7.0,7.12,6.79,6.81,428138589,2970719670.0
2007-09-10,sh.601398,6.7,6.81,6.6,6.8,300633771,2009658043.0
2007-09-11,sh.601398,6.76,6.86,6.39,6.42,338830576,2246866624.0
2007-09-12,sh.601398,6.4,6.5,6.25,6.39,241820667,1534576489.0
2007-09-13,sh.601398,6.41,6.59,6.41,6.46,237531637,1543528112.0
2007-09-14,sh.601398,6.5,6.54,6.38,6.49,165063216,1060872146.0
2007-09-17,sh.601398,6.49,6.64,6.47,6.54,203160159,1326330112.0
2007-09-18,sh.601398,6.54,6.59,6.37,6.53,194579646,1253424077.0
2007-09-19,sh.601398,6.55,6.64,6.43,6.48,160071468,1042742490.0
2007-09-20,sh.601398,6.55,6.65,6.48,6.58,230036766,1510569402.0
2007-09-21,sh.601398,6.6,6.74,6.59,6.69,255638738,1702592599.0
2007-09-24,sh.601398,6.72,6.76,6.63,6.69,182333913,1217889320.0
2007-09-25,sh.601398,6.73,6.76,6.39,6.49,191207296,1250966494.0
2007-09-26,sh.601398,6.5,6.55,6.34,6.37,145507202,931875142.0
2007-09-27,sh.601398,6.35,6.59,6.31,6.58,148383009,960091841.0
2007-09-28,sh.601398,6.63,6.7,6.58,6.61,190864368,1265607173.0
2007-10-08,sh.601398,6.91,7.27,6.81,7.27,975824823,6944585403.0
2007-10-09,sh.601398,7.3,7.51,7.22,7.29,596085800,4404076634.0
2007-10-10,sh.601398,7.32,7.87,7.32,7.59,524572616,4000683335.0
2007-10-11,sh.601398,7.75,8.02,7.66,7.79,350476764,2733912110.0
2007-10-12,sh.601398,7.8,7.86,7.34,7.65,332506166,2518738468.0
2007-10-15,sh.601398,7.65,7.93,7.46,7.86,276746611,2129624152.0
2007-10-16,sh.601398,7.91,8.45,7.86,8.15,414132368,3393960060.0
2007-10-17,sh.601398,8.03,8.09,7.86,7.96,186023258,1475587674.0
2007-10-18,sh.601398,7.91,8.03,7.59,7.64,229315215,1779060095.0
2007-10-19,sh.601398,7.71,7.8,7.58,7.61,163860464,1258773952.0
2007-10-22,sh.601398,7.49,7.7,7.31,7.45,129533262,969170949.0
