date,code,open,high,low,close,volume,amount,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Diff
2002-05-21,sh.600519,35.54,35.54,34.9,35.03,570700,20081800.0,35.715999999999994,35.76834018170266,38.082832799231525,-0.6090570624000904,-0.5504876620164973,-0.05856940038359304
2002-05-22,sh.600519,35.1,35.48,34.95,35.02,297406,10442708.0,35.618,35.69706968820717,37.99263620938582,-0.5935351775891107,-0.55909716513102,-0.03443801245809064
2002-05-23,sh.600519,35.88,35.88,35.1,35.2,161990,5705093.0,35.5585,35.64972971790173,40.71450095471224,-0.5602512487191049,-0.559327981848637,-0.0009232668704679536
2002-05-24,sh.600519,35.01,35.2,34.68,34.89,240735,8401313.0,35.492000000000004,35.577374506672996,37.649331990217675,-0.5525188115848323,-0.557966147795876,0.005447336211043763
2002-05-27,sh.600519,35.0,35.34,34.89,35.11,165326,5801250.0,35.438,35.532862648894614,41.04164805662652,-0.5226142661196889,-0.5508957714606386,0.028281505340949753
2002-05-28,sh.600519,35.2,35.55,35.1,35.16,261490,9258306.0,35.42,35.49735192042846,41.8164442246936,-0.4892404568108759,-0.538564708530686,0.04932425171981014
2002-05-29,sh.600519,35.21,35.38,34.66,34.77,268474,9340641.0,35.396499999999996,35.42808030895908,37.65931235880285,-0.4886286067049852,-0.5285774881655458,0.03994888146056064
2002-05-30,sh.600519,34.88,35.06,34.6,34.86,196225,6813508.0,35.364,35.37397742239155,39.16239005309327,-0.4754013326139912,-0.5179422570552349,0.04254092444124369
2002-05-31,sh.600519,35.0,35.16,34.8,34.95,180610,6326360.0,35.310500000000005,35.33359862025902,40.70208245540466,-0.452440917498663,-0.5048419891439205,0.052401071645257535
2002-06-03,sh.600519,34.9,35.01,34.51,34.93,229022,7966689.0,35.2395,35.29516065642483,40.45704742450213,-0.43089140802086234,-0.4900518729193089,0.05916046489844656
2002-06-04,sh.600519,34.9,35.0,34.0,34.5,197600,6831604.0,35.1545,35.21943107009865,35.507607063572124,-0.4433994401049688,-0.4807213863564409,0.037321946251472116
2002-06-05,sh.600519,34.5,34.5,34.1,34.35,222475,7636262.0,35.0595,35.13662811104164,33.94742172158418,-0.4601120072351961,-0.47659951053219196,0.016487503296995887
2002-06-06,sh.600519,34.38,35.47,34.1,34.99,575740,19928860.0,35.0075,35.12266352903767,45.043026829174075,-0.4169083261294091,-0.4646612736516354,0.04775294752222631
2002-06-07,sh.600519,34.8,35.16,34.61,34.92,362216,12686067.0,34.9705,35.10336224055789,44.16908530973235,-0.3838922417743973,-0.4485074672761878,0.0646152255017905
2002-06-10,sh.600519,35.0,35.05,34.51,34.64,183253,6371263.0,34.932500000000005,35.059232503361905,40.7622030246181,-0.37598628119113897,-0.43400323005917807,0.0580169488680391
2002-06-11,sh.600519,34.75,35.02,34.65,34.82,153920,5368576.0,34.8995,35.03644845542268,43.76512214838093,-0.35114843422487496,-0.4174322708923175,0.06628383666744253
2002-06-12,sh.600519,34.8,35.12,34.55,35.11,208220,7240715.0,34.888,35.04345336443004,48.311339455496004,-0.30455298792110597,-0.3948564142980752,0.09030342637696925
2002-06-13,sh.600519,35.1,35.3,34.88,34.9,162300,5701623.0,34.885,35.02979113924623,45.44618619106328,-0.2813280315529454,-0.3721507377490493,0.09082270619610389
2002-06-14,sh.600519,34.9,35.2,34.6,34.65,94711,3289645.0,34.8655,34.99362055455611,42.23492311973257,-0.2798688431556471,-0.3536943588303688,0.07382551567472173
2002-06-17,sh.600519,34.55,34.66,34.3,34.65,135810,4678657.0,34.8725,34.96089478745553,42.23492311973257,-0.27553621585684596,-0.33806273023566424,0.06252651437881829
2002-06-18,sh.600519,34.7,35.08,34.69,34.97,163699,5721280.0,34.8695,34.961761950555,47.71897862238812,-0.24347462790642282,-0.31914510976981597,0.07567048186339315
2002-06-19,sh.600519,34.9,35.0,34.7,34.73,83350,2900266.0,34.855000000000004,34.93968938383548,44.32048152900097,-0.23472580967852252,-0.3022612497515573,0.0675354400730348
2002-06-20,sh.600519,34.98,35.05,34.76,34.88,131920,4609083.0,34.839,34.93400468061305,46.86743631593627,-0.21323057249508537,-0.28445511430026293,0.07122454180517757
2002-06-21,sh.600519,35.0,35.7,34.88,35.49,426651,15107102.0,34.869,34.986956615792764,55.73508805633606,-0.14529862800669235,-0.25662381704154885,0.1113251890348565
2002-06-24,sh.600519,39.04,39.04,37.0,38.18,6125441,234474989.0,35.0225,35.291055985717264,75.30688910559641,0.12416712483187098,-0.18046562866686489,0.30463275349873586
2002-06-25,sh.600519,38.18,38.18,38.18,38.18,0,0.0,35.173500000000004,35.56619351088705,75.30688910559641,0.33387200668736483,-0.07759810159601895,0.41147010828338376
2002-06-26,sh.600519,37.28,37.4,36.56,36.85,1542300,56971879.0,35.2775,35.68846079556447,60.07556164379373,0.38826902800791174,0.0155753243247672,0.37269370368314453
2002-06-27,sh.600519,36.9,37.18,36.6,36.78,558178,20574559.0,35.3735,35.792416910272614,59.394664420544984,0.4208790130538276,0.09663606207057927,0.3242429509832483
2002-06-28,sh.600519,36.7,37.38,36.7,37.03,1076373,39735942.0,35.4775,35.910281966437125,61.09080790607312,0.4615748245507305,0.16962381456660952,0.291951009984121
2002-07-01,sh.600519,37.08,37.49,36.78,36.8,432000,16032014.0,35.571000000000005,35.99501701725264,58.662989570565436,0.46985131703917205,0.22966931506112204,0.24018200197805
2002-07-02,sh.600519,36.8,36.8,36.58,36.75,393507,14439880.0,35.6835,36.06692015846668,58.12222355487104,0.46699271352397886,0.2771339947536934,0.18985871877028548
2002-07-03,sh.600519,36.75,36.85,36.5,36.66,533312,19520104.0,35.799,36.12340395289842,57.10186529911907,0.45225172543059955,0.31215754088907466,0.1400941845415249
2002-07-04,sh.600519,36.68,36.7,36.0,36.07,666987,24199148.0,35.852999999999994,36.11831786214619,50.805171565869344,0.38848312535253626,0.327422657781767,0.06106046757076927
2002-07-05,sh.600519,36.06,36.18,36.0,36.16,681567,24596151.0,35.915000000000006,36.122287589560834,51.68047792976555,0.34127430050103413,0.33019298632562044,0.011081314175413692
2002-07-08,sh.600519,36.18,36.46,36.1,36.17,319272,11563090.0,35.991499999999995,36.12683162865028,51.78313332853162,0.3011958844435796,0.3243935659492123,-0.023197681505632728
2002-07-09,sh.600519,36.18,36.24,36.03,36.12,352323,12721871.0,36.0565,36.126180997350254,51.19745090590944,0.26237438030233307,0.3119897288198365,-0.04961534851750343
2002-07-10,sh.600519,36.12,36.24,35.65,35.72,462279,16561215.0,36.087,36.08749709284071,46.65160104249852,0.1970598185927841,0.28900374677442603,-0.09194392818164193
2002-07-11,sh.600519,35.63,36.25,35.63,35.93,235761,8471292.0,36.1385,36.07249736971302,49.20171611099048,0.1603938819987789,0.2632817738192966,-0.10288789182051772
2002-07-12,sh.600519,35.99,36.18,35.8,36.03,158849,5724883.0,36.2075,36.06845000116892,50.417160710221246,0.1378163660690177,0.23818869226924083,-0.10037232620022313
2002-07-15,sh.600519,36.01,36.16,35.9,35.91,130858,4708941.0,36.2705,36.05335952486712,48.90497510721213,0.10898422263608865,0.2123477983426104,-0.10336357570652174
2002-07-16,sh.600519,35.68,36.13,35.68,35.9,231649,8339593.0,36.317,36.038753855832155,48.773689908821055,0.08435523022981073,0.18674928472005048,-0.10239405449023975
2002-07-17,sh.600519,35.95,36.0,35.65,35.9,134219,4803760.0,36.3755,36.02553920289576,48.773689908821055,0.06409769794307607,0.1622189673646556,-0.09812126942157953
2002-07-18,sh.600519,36.05,36.49,36.0,36.24,589389,21394400.0,36.4435,36.04596404071521,53.67718709058295,0.07461846098972558,0.14469886608966961,-0.07008040509994404
2002-07-19,sh.600519,36.37,36.46,36.26,36.39,251689,9151205.0,36.4885,36.078729370170905,55.69225429922502,0.09397668319448371,0.13455442951063243,-0.040577746316148716
2002-07-22,sh.600519,36.68,36.7,36.33,36.4,610357,22267992.0,36.399499999999996,36.10932657301177,55.83020167804169,0.10887014294812758,0.12941757219813146,-0.020547429250003885
2002-07-23,sh.600519,36.45,36.45,36.01,36.25,290158,10500988.0,36.303,36.12272404224874,53.1567744857735,0.10733231064175186,0.12500051988685554,-0.017668209245103678
2002-07-24,sh.600519,36.3,36.49,36.1,36.4,466387,16952456.0,36.2805,36.14913127632029,55.45394431364317,0.11687010800123687,0.12337443750973182,-0.006504329508494944
2002-07-25,sh.600519,32.61,32.81,32.11,32.31,170042,5497155.0,36.057,35.78349972619455,22.727009318929973,-0.20325691809034652,0.05804816638971616,-0.2613050844800627
2002-07-26,sh.600519,32.5,32.5,32.07,32.13,155824,5017641.0,35.812,35.43554737131888,22.108611096425975,-0.4661113468733262,-0.046783736262892325,-0.4193276106104339
2002-07-29,sh.600519,32.2,32.28,31.58,31.69,255748,8122111.0,35.5565,35.07882857405041,20.630838284423774,-0.7018393312830895,-0.17779485526693176,-0.5240444760161578
2002-07-30,sh.600519,31.68,31.75,31.48,31.52,344596,10878707.0,35.295,34.73989251937895,20.07258605183584,-0.8920895830994695,-0.3206538008334393,-0.5714357822660302
2002-07-31,sh.600519,31.52,31.7,31.25,31.32,257985,8116149.0,35.028,34.414188469914286,19.407246600499917,-1.0469342010969243,-0.46590988088613633,-0.5810243202107879
2002-08-01,sh.600519,31.28,31.49,31.15,31.24,200089,6261720.0,34.786500000000004,34.111884806112926,19.134039930470152,-1.1627021017946788,-0.6052683250678449,-0.5574337767268339
2002-08-02,sh.600519,31.3,31.78,31.05,31.43,125388,3927364.0,34.55,33.85646720553074,21.944511004309348,-1.2249965869362853,-0.729213977441533,-0.4957826094947523
2002-08-05,sh.600519,31.44,31.5,31.25,31.32,107812,3381678.0,34.3075,33.6148989002421,21.479082616313605,-1.2686176611989595,-0.8370947141930183,-0.4315229470059412
2002-08-06,sh.600519,31.32,31.58,31.22,31.42,209237,6575058.0,34.072500000000005,33.405860909742856,23.076354392005555,-1.2803593272315439,-0.9257476368007235,-0.3546116904308204
2002-08-07,sh.600519,31.43,31.5,31.35,31.42,135579,4259610.0,33.8575,33.216731299291155,23.076354392005555,-1.2749676487416153,-0.9955916391889019,-0.27937600955271336
2002-08-08,sh.600519,31.42,31.57,31.2,31.29,126460,3969885.0,33.6255,33.03323308031104,22.389675080795485,-1.2665842237282376,-1.049790156096769,-0.21679406763146858
2002-08-09,sh.600519,31.21,31.35,30.94,30.98,249020,7741685.0,33.373000000000005,32.83768707266237,20.800187844537348,-1.270311349729404,-1.0938943948232962,-0.17641695490610787
2002-08-12,sh.600519,30.8,30.88,30.6,30.6,225050,6900600.0,33.1075,32.62457401812309,19.01789792067987,-1.2890683703886694,-1.132929189936371,-0.15613918045229846
2002-08-13,sh.600519,30.7,30.7,30.4,30.6,170413,5204223.0,32.8425,32.43175744496851,19.01789792067987,-1.289073804006172,-1.164158112750331,-0.1249156912558409
2002-08-14,sh.600519,30.98,30.98,30.6,30.98,247246,7621220.0,32.596500000000006,32.293494831161986,26.338104721237684,-1.2440743710397584,-1.1801413644082166,-0.06393300663154178
2002-08-15,sh.600519,30.98,30.98,30.75,30.76,125955,3886298.0,32.322500000000005,32.14744770438465,24.93292674839516,-1.212190776880437,-1.1865512469026607,-0.0256395299777763
2002-08-16,sh.600519,30.5,30.87,30.3,30.8,224098,6857222.0,32.043,32.01911935158611,25.709004060767754,-1.1702057298680764,-1.183282143495744,0.013076413627667538
2002-08-19,sh.600519,30.79,30.9,30.61,30.66,110896,3407937.0,31.756,31.889679413339813,24.744750372892142,-1.1351438756006402,-1.1736544899167232,0.038510614316082936
2002-08-20,sh.600519,30.59,30.99,30.59,30.9,237211,7316845.0,31.488500000000005,31.795424231116975,29.618177260218744,-1.075592350170595,-1.1540420619674976,0.07844971179690252
2002-08-21,sh.600519,31.0,31.0,30.77,30.9,169451,5229829.0,31.2135,31.710145732915358,29.618177260218744,-1.0166777094471051,-1.1265691914634193,0.10989148201631416
2002-08-22,sh.600519,31.0,31.37,30.9,31.18,422034,13173485.0,31.157,31.659655663113895,35.28834993391344,-0.9365972620489558,-1.0885748055805267,0.1519775435315709
2002-08-23,sh.600519,31.15,31.35,31.15,31.23,243141,7592485.0,31.112000000000002,31.618736076150665,36.27562465707606,-0.8591940937222162,-1.0426986632088646,0.1835045694866484
2002-08-26,sh.600519,31.15,31.15,30.69,30.73,263149,8109133.0,31.064,31.534094545088696,31.156568973209772,-0.8286452399765132,-0.9998879785623944,0.17124273858588124
2002-08-27,sh.600519,30.73,30.9,30.6,30.85,258441,7938100.0,31.0305,31.468942683651676,33.579133836346884,-0.7856950526831419,-0.9570493933865439,0.17135434070340205
2002-08-28,sh.600519,30.89,31.12,30.5,30.56,376582,11550533.0,30.9925,31.382376713780086,30.761872647329767,-0.7662247344027691,-0.918884461589789,0.15265972718701992
2002-08-29,sh.600519,30.55,30.68,30.45,30.49,289937,8846652.0,30.955000000000002,31.297388455324842,30.10529626916093,-0.7478223513124149,-0.8846720395343142,0.13684968822189925
2002-08-30,sh.600519,30.56,30.56,30.42,30.47,188668,5751168.0,30.907,31.21858955481771,29.908874690912,-0.7264777793605752,-0.8530331874995665,0.12655540813899124
2002-09-02,sh.600519,30.45,30.5,30.35,30.4,234130,7119903.0,30.861,31.140628644835072,29.191001050041734,-0.7070599206591552,-0.8238385341314843,0.1167786134723291
2002-09-03,sh.600519,30.4,30.88,30.4,30.63,227701,6981608.0,30.821499999999997,31.09199734532697,34.73405427442688,-0.6654412573385642,-0.7921590787729004,0.1267178214343362
2002-09-04,sh.600519,30.63,30.79,30.42,30.59,178869,5457397.0,30.78,31.04418807434345,34.23216057543354,-0.6284415495251281,-0.759415572923346,0.13097402339821795
2002-09-05,sh.600519,30.52,30.52,30.3,30.3,289369,8795149.0,30.7305,30.973313019644074,30.761684402843073,-0.6154253505314067,-0.7306175284449582,0.11519217791355152
2002-09-06,sh.600519,30.35,30.46,30.2,30.35,185962,5634774.0,30.699,30.913949874916067,32.04094428892813,-0.5942254755302692,-0.7033391178620205,0.10911364233175136
2002-09-09,sh.600519,30.3,30.35,30.02,30.07,261390,7873842.0,30.672500000000003,30.83357369635263,28.8286900748934,-0.5931802688994061,-0.6813073480694978,0.08812707917009166
2002-09-10,sh.600519,30.0,30.1,29.48,29.6,805712,23941530.0,30.622499999999995,30.71609048717619,24.405661940107848,-0.6230943632040074,-0.6696647510963998,0.04657038789239243
2002-09-11,sh.600519,29.46,29.6,28.6,29.1,984529,28552916.0,30.528499999999998,30.562177107445123,20.75712446117653,-0.6793165810984476,-0.6715951170968093,-0.007721464001638312
2002-09-12,sh.600519,29.0,29.25,28.77,29.07,171659,4984486.0,30.444,30.42006500197416,20.558534945434374,-0.7180169902055056,-0.6808794917185486,-0.03713749848695702
2002-09-13,sh.600519,29.01,29.18,28.92,29.16,107173,3119148.0,30.362000000000002,30.300058811309952,22.94042480791795,-0.7329758065690903,-0.691298754688657,-0.04167705188043336
2002-09-16,sh.600519,29.11,29.17,28.69,28.7,392351,11280816.0,30.264000000000003,30.147672257851863,19.690770607534276,-0.7730378329899175,-0.7076465703489091,-0.06539126264100836
2002-09-17,sh.600519,28.75,29.08,28.62,28.9,261349,7538521.0,30.163999999999998,30.028846328532637,24.686138267013988,-0.779661496618882,-0.7220495556029037,-0.05761194101597822
2002-09-18,sh.600519,28.99,28.99,28.73,28.87,161606,4660761.0,30.0625,29.918480011529528,24.4405604681084,-0.7783591077627321,-0.7333114660348694,-0.045047641727862686
2002-09-19,sh.600519,28.8,29.15,28.57,29.0,365015,10478770.0,29.953500000000002,29.831005724717194,27.792712868464776,-0.7580981580006423,-0.738268804428024,-0.01982935357261828
2002-09-20,sh.600519,28.97,28.97,28.67,28.73,137298,3949578.0,29.828500000000002,29.72614803664889,25.283816346805892,-0.7551233608024219,-0.7416397157029037,-0.013483645099518271
2002-09-23,sh.600519,28.68,28.73,28.4,28.43,212110,6061634.0,29.7135,29.602705366491854,22.818969136533667,-0.7681189087433857,-0.7469355543110001,-0.021183354432385615
2002-09-24,sh.600519,28.4,28.43,27.9,27.98,714854,20063143.0,29.57,29.448161998254534,19.714365740189564,-0.8054445499080352,-0.7586373534304072,-0.04680719647762799
2002-09-25,sh.600519,27.98,28.55,27.98,28.3,355709,10075783.0,29.457,29.338813236516007,27.290116909935023,-0.7999823650665725,-0.7669063557576403,-0.033076009308932175
2002-09-26,sh.600519,28.36,28.36,28.01,28.03,216807,6093149.0,29.334000000000003,29.214164356847817,25.135025671709286,-0.8081247289079734,-0.775150030387707,-0.032974698520266355
2002-09-27,sh.600519,28.12,28.35,27.98,28.18,150545,4234851.0,29.2195,29.1156725133385,28.512577946287564,-0.793328863212114,-0.7787857969525884,-0.014543066259525617
2002-10-08,sh.600519,28.15,28.15,27.93,28.08,358977,10069826.0,29.103500000000004,29.01703703587769,27.618018233127202,-0.7806730839551044,-0.7791632543530917,-0.0015098296020126245
2002-10-09,sh.600519,28.0,28.05,27.58,27.73,245871,6822147.0,28.958500000000004,28.894462080079816,24.697387843995983,-0.7897812559451403,-0.7812868546715015,-0.008494401273638763
2002-10-10,sh.600519,27.7,28.03,27.65,27.78,108767,3018141.0,28.818,28.788322834357928,25.90290095060074,-0.7839283279493507,-0.7818151493270714,-0.0021131786222793325
2002-10-11,sh.600519,27.68,27.9,27.5,27.58,121705,3366265.0,28.682,28.673244469180982,24.23183758258844,-0.7863634603976735,-0.7827248115411918,-0.0036386488564816855
2002-10-14,sh.600519,27.9,27.9,27.52,27.62,109529,3024408.0,28.545499999999997,28.57293547211613,25.270209555898987,-0.7761190375535065,-0.7814036567436548,0.005284619190148221
2002-10-15,sh.600519,27.6,27.79,27.55,27.78,206594,5710573.0,28.431,28.497417808105066,29.435969654194622,-0.7464845861792639,-0.7744198426307767,0.027935256451512736
2002-10-16,sh.600519,27.78,28.19,27.77,27.91,226133,6327939.0,28.346500000000002,28.441473254952204,32.71774669283175,-0.7043893939495369,-0.7604137528945288,0.056024358944991914
2002-10-17,sh.600519,27.91,28.0,27.5,27.59,156480,4336014.0,28.271000000000004,28.360380564004373,29.12679397128406,-0.6889086662031723,-0.7461127355562576,0.05720406935308531
2002-10-18,sh.600519,27.5,27.68,26.55,26.81,463533,12464187.0,28.157999999999998,28.212725272194433,22.61207103483497,-0.7311513021146752,-0.7431204488679412,0.011969146753265991
2002-10-21,sh.600519,26.79,27.28,26.55,26.85,164605,4391499.0,28.0425,28.08294191293782,23.556338055479998,-0.7527242926195292,-0.7450412176182588,-0.007683075001270412
2002-10-22,sh.600519,26.97,27.55,26.9,27.38,210571,5735513.0,27.976499999999998,28.015995064086596,34.89221404382697,-0.7187689513612909,-0.7397867643668653,0.02101781300557437
2002-10-23,sh.600519,27.45,27.45,27.03,27.13,108078,2938025.0,27.887999999999998,27.931614581792633,32.44794178111471,-0.70391768454801,-0.7326129484030942,0.028695263855084252
2002-10-24,sh.600519,27.1,27.38,27.1,27.11,97060,2637743.0,27.8,27.85336557400286,32.25328493828435,-0.6858556642863469,-0.7232614915797448,0.03740582729339792
2002-10-25,sh.600519,27.11,27.12,26.6,26.65,236812,6346386.0,27.682499999999997,27.738759328859732,28.080718534719395,-0.7005836465396129,-0.7187259225717185,0.01814227603210561
2002-10-28,sh.600519,26.6,26.6,25.9,25.96,447153,11679872.0,27.544,27.56935367849214,23.226780186462676,-0.7591815397974209,-0.726817046016859,-0.03236449378056183
2002-10-29,sh.600519,26.5,26.5,25.61,26.21,319869,8294858.0,27.433,27.43989142339765,28.077711638879734,-0.7764969087054219,-0.7367530185545716,-0.039743890150850225
2002-10-30,sh.600519,26.25,26.3,25.96,26.03,203557,5323624.0,27.335500000000003,27.30561604974073,26.766352187782516,-0.7955730876651899,-0.7485170323766953,-0.04705605528849455
2002-10-31,sh.600519,26.03,26.48,26.0,26.09,281730,7375701.0,27.225,27.189843092622564,27.973924704957085,-0.7966661271616999,-0.7581468513336962,-0.03851927582800374
